切片编号,资料编号,切片序号,文件标题,发布机构,采集来源机构,发布日期,文号,适用地区,市场主题,来源类型,权威等级,有效状态,时间权重等级,检索权重,切片类型,章节标题,正文片段,字符数,原文链接,本地文本路径,向量入库状态
CHUNK-AUTO-20260427-8933E85058-0002-DBA0CB60,AUTO-20260427-8933E85058,2,广东省发展和改革委员会 - 广东省能源局 国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知,广东省能源局,广东省能源局,2024-07-17,,广东,电力市场,官方政策,A,现行有效,44,90,正文,,"为贯彻落实国家和省关于电力市场化改革的部署要求，建立健全抽水蓄能参与电力市场交易机制，有序推进抽水蓄能参与电力市场交易，促进抽水蓄能健康可持续发展，按照《国家发展改革委关于进一步完善抽水蓄能价格形成机制的意见》（发改价格〔2021〕633号）、《广东省能源局 国家能源局南方监管局关于2024年电力市场交易有关事项的通知》（粤能电力函〔2023〕704号）、《广东电力市场建设2024年工作要点》等有关规定及要求，我们研究制定了《广东省抽水蓄能参与电力市场交易实施方案》，现印发给你们，请认真组织实施。
广东省能源局 国家能源局南方监管局
2024年7月9日",279,https://drc.gd.gov.cn/snyj/tzgg/content/post_4457025.html,03_处理后文本\2024-07-17_广东_广东省能源局_广东省发展和改革委员会_-_广东省能源局_国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知.txt,待入库
CHUNK-AUTO-20260427-8933E85058-0003-E4F5A682,AUTO-20260427-8933E85058,3,广东省发展和改革委员会 - 广东省能源局 国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知,广东省能源局,广东省能源局,2024-07-17,,广东,电力市场,官方政策,A,现行有效,44,90,正文,广东省抽水蓄能参与电力市场交易实施方案,"广东省抽水蓄能参与电力市场交易实施方案
为贯彻落实国家关于电力市场化改革的部署要求，建立健全抽水蓄能参与电力市场交易机制，以市场方式形成电量电价，促进抽水蓄能健康可持续发展，按照《国家发展改革委关于进一步完善抽水蓄能价格形成机制的意见》（发改价格〔2021〕633号）、《广东省能源局 国家能源局南方监管局关于2024年电力市场交易有关事项的通知》（粤能电力函〔2023〕704号）等文件有关规定及要求，有序推进抽水蓄能参与电力市场交易，制定本方案。",225,https://drc.gd.gov.cn/snyj/tzgg/content/post_4457025.html,03_处理后文本\2024-07-17_广东_广东省能源局_广东省发展和改革委员会_-_广东省能源局_国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知.txt,待入库
CHUNK-AUTO-20260427-8933E85058-0004-DE8C7EE6,AUTO-20260427-8933E85058,4,广东省发展和改革委员会 - 广东省能源局 国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知,广东省能源局,广东省能源局,2024-07-17,,广东,电力市场,官方政策,A,现行有效,44,90,正文,1.具备独立法人资格，或经法人单位授权。,"一、抽水蓄能参与市场交易方式
（一）准入条件。
抽水蓄能满足以下准入条件的，可参与电能量市场交易：
1.具备独立法人资格，或经法人单位授权。",70,https://drc.gd.gov.cn/snyj/tzgg/content/post_4457025.html,03_处理后文本\2024-07-17_广东_广东省能源局_广东省发展和改革委员会_-_广东省能源局_国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知.txt,待入库
CHUNK-AUTO-20260427-8933E85058-0005-C9A5A1BF,AUTO-20260427-8933E85058,5,广东省发展和改革委员会 - 广东省能源局 国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知,广东省能源局,广东省能源局,2024-07-17,,广东,电力市场,官方政策,A,现行有效,44,90,正文,3.满足国家和行业有关发电企业并网规范、电网调度运行技术标准要求。,"2.依法取得发电项目核准文件，依法取得电力业务许可证。
3.满足国家和行业有关发电企业并网规范、电网调度运行技术标准要求。",61,https://drc.gd.gov.cn/snyj/tzgg/content/post_4457025.html,03_处理后文本\2024-07-17_广东_广东省能源局_广东省发展和改革委员会_-_广东省能源局_国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知.txt,待入库
CHUNK-AUTO-20260427-8933E85058-0006-62EB1C34,AUTO-20260427-8933E85058,6,广东省发展和改革委员会 - 广东省能源局 国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知,广东省能源局,广东省能源局,2024-07-17,,广东,电力市场,官方政策,A,现行有效,44,90,正文,5.具备独立分时正反向电量计量与数据传送条件，数据准确性与可靠性应能满足交易要求。,"4.以独立主体身份按要求签订并网协议、并网调度协议、购售电合同等。
5.具备独立分时正反向电量计量与数据传送条件，数据准确性与可靠性应能满足交易要求。",75,https://drc.gd.gov.cn/snyj/tzgg/content/post_4457025.html,03_处理后文本\2024-07-17_广东_广东省能源局_广东省发展和改革委员会_-_广东省能源局_国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知.txt,待入库
CHUNK-AUTO-20260427-8933E85058-0007-69ECF29D,AUTO-20260427-8933E85058,7,广东省发展和改革委员会 - 广东省能源局 国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知,广东省能源局,广东省能源局,2024-07-17,,广东,电力市场,官方政策,A,现行有效,44,90,正文,6.具备调度直控条件，能够可靠接收和执行电力调度机构实时下达的单机抽水/发电曲线及控制指令，各类性能指标及技术参数应满足相关要求。,6.具备调度直控条件，能够可靠接收和执行电力调度机构实时下达的单机抽水/发电曲线及控制指令，各类性能指标及技术参数应满足相关要求。,65,https://drc.gd.gov.cn/snyj/tzgg/content/post_4457025.html,03_处理后文本\2024-07-17_广东_广东省能源局_广东省发展和改革委员会_-_广东省能源局_国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知.txt,待入库
CHUNK-AUTO-20260427-8933E85058-0008-DDC6803C,AUTO-20260427-8933E85058,8,广东省发展和改革委员会 - 广东省能源局 国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知,广东省能源局,广东省能源局,2024-07-17,,广东,电力市场,官方政策,A,现行有效,44,90,正文,（二）注册要求。,"（二）注册要求。
抽水蓄能注册时需要向市场运营机构提供入市基本信息并依据投产文件提供相关技术参数。已参与市场交易的抽水蓄能，原则上不得自行退出市场。",74,https://drc.gd.gov.cn/snyj/tzgg/content/post_4457025.html,03_处理后文本\2024-07-17_广东_广东省能源局_广东省发展和改革委员会_-_广东省能源局_国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知.txt,待入库
CHUNK-AUTO-20260427-8933E85058-0009-AEB6CE7C,AUTO-20260427-8933E85058,9,广东省发展和改革委员会 - 广东省能源局 国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知,广东省能源局,广东省能源局,2024-07-17,,广东,电力市场,官方政策,A,现行有效,44,90,正文,（三）中长期电能量交易。,"（三）中长期电能量交易。
抽水蓄能可自主选择参与年度、月度、多日（周）等周期的中长期交易，出售或购入电量。具体以相关细则及交易安排为准。",68,https://drc.gd.gov.cn/snyj/tzgg/content/post_4457025.html,03_处理后文本\2024-07-17_广东_广东省能源局_广东省发展和改革委员会_-_广东省能源局_国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知.txt,待入库
CHUNK-AUTO-20260427-8933E85058-0010-CDE98E00,AUTO-20260427-8933E85058,10,广东省发展和改革委员会 - 广东省能源局 国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知,广东省能源局,广东省能源局,2024-07-17,,广东,电力市场,官方政策,A,现行有效,44,90,正文,（四）现货电能量交易。,"（四）现货电能量交易。
抽水蓄能“报量报价”全电量参与现货市场，以单机或全厂为最小单位参与优化出清。抽水蓄能申报抽水状态报价及发电状态电能量价格曲线，以社会福利最大化为目标，结合抽水蓄能相关约束，优化出清形成抽水蓄能抽水、发电日前计划曲线及分时电价。",125,https://drc.gd.gov.cn/snyj/tzgg/content/post_4457025.html,03_处理后文本\2024-07-17_广东_广东省能源局_广东省发展和改革委员会_-_广东省能源局_国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知.txt,待入库
CHUNK-AUTO-20260427-8933E85058-0011-30BAB1E2,AUTO-20260427-8933E85058,11,广东省发展和改革委员会 - 广东省能源局 国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知,广东省能源局,广东省能源局,2024-07-17,,广东,电力市场,官方政策,A,现行有效,44,90,正文,（五）交易结算。,"（五）交易结算。
抽水蓄能电能量交易电费按“日清月结”模式结算，由中长期合约电费、中长期阻塞电费、日前偏差电费、实时偏差电费和考核电费等组成，其中考核电费计入发电交易结算单元。抽水蓄能现货市场抽水、发电价格均采用所在节点的分时电价。按照国家有关规定，抽水蓄能抽水电量不执行输配电价、不承担政府性基金及附加。抽水蓄能进入电力市场后，电量电费不再计入保障居民、农业用电价格稳定产生的新增损益分摊。",196,https://drc.gd.gov.cn/snyj/tzgg/content/post_4457025.html,03_处理后文本\2024-07-17_广东_广东省能源局_广东省发展和改革委员会_-_广东省能源局_国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知.txt,待入库
CHUNK-AUTO-20260427-8933E85058-0012-12C1058A,AUTO-20260427-8933E85058,12,广东省发展和改革委员会 - 广东省能源局 国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知,广东省能源局,广东省能源局,2024-07-17,,广东,电力市场,官方政策,A,现行有效,44,90,正文,（一）政府主管部门及能源监管机构。,"二、职责分工
（一）政府主管部门及能源监管机构。
广东省能源局、国家能源局南方监管局建立健全抽水蓄能参与电力市场机制，依职责组织编制本实施方案、市场交易细则，组织抽水蓄能参与电力市场交易工作。国家能源局南方监管局、广东省能源局根据职能依法依规履行监管职责。",128,https://drc.gd.gov.cn/snyj/tzgg/content/post_4457025.html,03_处理后文本\2024-07-17_广东_广东省能源局_广东省发展和改革委员会_-_广东省能源局_国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知.txt,待入库
CHUNK-AUTO-20260427-8933E85058-0013-7AA25546,AUTO-20260427-8933E85058,13,广东省发展和改革委员会 - 广东省能源局 国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知,广东省能源局,广东省能源局,2024-07-17,,广东,电力市场,官方政策,A,现行有效,44,90,正文,市场运营机构配合制定本实施方案和抽水蓄能参与电力市场交易细则。,"（二）市场运营机构。
市场运营机构配合制定本实施方案和抽水蓄能参与电力市场交易细则。
广东电力交易中心负责抽水蓄能的市场注册和管理，组织抽水蓄能参与中长期电能量交易；配合电力调度机构组织抽水蓄能参与现货电能量交易；负责向抽水蓄能提供市场交易的结算依据和服务；按职责负责相关技术支持系统的建设运维。
广东省电力调度中心负责组织抽水蓄能参与现货电能量交易和安全校核；配合电力交易机构组织抽水蓄能参与中长期电能量交易；负责建立健全抽水蓄能调度运行机制，按照调度规程对抽水蓄能实施电力调度；按职责负责相关技术支持系统的建设运维。",260,https://drc.gd.gov.cn/snyj/tzgg/content/post_4457025.html,03_处理后文本\2024-07-17_广东_广东省能源局_广东省发展和改革委员会_-_广东省能源局_国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知.txt,待入库
CHUNK-AUTO-20260427-8933E85058-0014-737C5F35,AUTO-20260427-8933E85058,14,广东省发展和改革委员会 - 广东省能源局 国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知,广东省能源局,广东省能源局,2024-07-17,,广东,电力市场,官方政策,A,现行有效,44,90,正文,（四）抽水蓄能企业。,"（三）电网企业。
电网企业负责向抽水蓄能提供公平的输配电、电网接入和计量服务，向抽水蓄能代收代付市场交易电费。
（四）抽水蓄能企业。
抽水蓄能企业落实抽水蓄能建设运行管理主体责任，加强运行维护管理，按照交易规则参与市场交易，充分发挥保障电力供应、确保电网安全、促进新能源消纳等积极作用。",143,https://drc.gd.gov.cn/snyj/tzgg/content/post_4457025.html,03_处理后文本\2024-07-17_广东_广东省能源局_广东省发展和改革委员会_-_广东省能源局_国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知.txt,待入库
CHUNK-AUTO-20260427-8933E85058-0015-6DD36037,AUTO-20260427-8933E85058,15,广东省发展和改革委员会 - 广东省能源局 国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知,广东省能源局,广东省能源局,2024-07-17,,广东,电力市场,官方政策,A,现行有效,44,90,正文,三、组织实施及保障,在省深化电力体制改革部门间联席会议的统筹部署下，广东省能源局、国家能源局南方监管局充分发挥部门联合工作机制，积极组织市场运营机构、电网企业和市场主体研究，加快制定抽水蓄能市场交易细则，完善抽水蓄能调度运行机制，视市场运行情况建立抽水蓄能市场收益平衡调节机制，积极做好政策宣贯解读培训，注重防范市场运行风险，确保电力市场平稳有序运行，确保电力供应安全可靠。市场运营机构根据本实施方案研究起草交易细则，按程序报国家能源局南方监管局、广东省能源局审定。,223,https://drc.gd.gov.cn/snyj/tzgg/content/post_4457025.html,03_处理后文本\2024-07-17_广东_广东省能源局_广东省发展和改革委员会_-_广东省能源局_国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知.txt,待入库
CHUNK-AUTO-20260427-8933E85058-0016-10218FE9,AUTO-20260427-8933E85058,16,广东省发展和改革委员会 - 广东省能源局 国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知,广东省能源局,广东省能源局,2024-07-17,,广东,电力市场,官方政策,A,现行有效,44,90,正文,三、组织实施及保障,根据本实施方案研究起草交易细则，按程序报国家能源局南方监管局、广东省能源局审定。分阶段实施抽水蓄能参与市场交易，优先推动自愿及符合准入条件的个别抽水蓄能场站试点参与市场交易，后续视市场运行情况逐步扩大抽水蓄能参与市场优化出清、交易结算规模。,120,https://drc.gd.gov.cn/snyj/tzgg/content/post_4457025.html,03_处理后文本\2024-07-17_广东_广东省能源局_广东省发展和改革委员会_-_广东省能源局_国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知.txt,待入库
CHUNK-AUTO-20260427-8933E85058-0017-1B453A4B,AUTO-20260427-8933E85058,17,广东省发展和改革委员会 - 广东省能源局 国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知,广东省能源局,广东省能源局,2024-07-17,,广东,电力市场,官方政策,A,现行有效,44,90,正文,三、组织实施及保障,"相关附件：
相关导读:
打印文档
相关网站
广东省投资项目在线审批监管平台
信用广东网
广东省招标投标监管网
粤港澳大湾区门户网
委管局/直属单位
广东省粮食和物资储备局
广东省能源局
广东省发展和改革研究院（广东省产业发展研...
广东省发展和改革委员会价格认定中心
广东省价格成本调查队
广东省价格监测中心
广东省投资和信用中心（广东省发展和改革事...
省直单位
广东省人民政府办公厅
广东省教育厅
广东省科学技术厅
广东省工业和信息化厅
广东省民族宗教事务委员会
广东省公安厅
广东省民政厅
广东省司法厅
广东省财政厅
广东省人力资源和社会保障厅",277,https://drc.gd.gov.cn/snyj/tzgg/content/post_4457025.html,03_处理后文本\2024-07-17_广东_广东省能源局_广东省发展和改革委员会_-_广东省能源局_国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知.txt,待入库
CHUNK-AUTO-20260427-8933E85058-0018-2DE0FAD8,AUTO-20260427-8933E85058,18,广东省发展和改革委员会 - 广东省能源局 国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知,广东省能源局,广东省能源局,2024-07-17,,广东,电力市场,官方政策,A,现行有效,44,90,正文,三、组织实施及保障,"省公安厅
广东省民政厅
广东省司法厅
广东省财政厅
广东省人力资源和社会保障厅
广东省自然资源厅
广东省生态环境厅
广东省住房和城乡建设厅",69,https://drc.gd.gov.cn/snyj/tzgg/content/post_4457025.html,03_处理后文本\2024-07-17_广东_广东省能源局_广东省发展和改革委员会_-_广东省能源局_国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知.txt,待入库
CHUNK-AUTO-20260427-8933E85058-0019-09E350DA,AUTO-20260427-8933E85058,19,广东省发展和改革委员会 - 广东省能源局 国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知,广东省能源局,广东省能源局,2024-07-17,,广东,电力市场,官方政策,A,现行有效,44,90,正文,三、组织实施及保障,"广东省交通运输厅
广东省水利厅
广东省农业农村厅
广东省商务厅
广东省文化和旅游厅
广东省卫生健康委员会
广东省退役军人事务厅
广东省应急管理厅
广东省审计厅
地市发改局（委）
广州市发展改革委
深圳市发展改革委
珠海市发展改革局
汕头市发展改革局
佛山市发展改革局
韶关市发展改革局
河源市发展改革局
梅州市发展改革局
惠州市发展改革局
汕尾市发展改革局
东莞市发展改革局
中山市发展改革局
江门市发展改革局
阳江市发展改革局
湛江市发展改革局
茂名市发展改革局
肇庆市发展改革局
清远市发展改革局
潮州市发展改革局
揭阳市发展改革局
云浮市发展改革局",277,https://drc.gd.gov.cn/snyj/tzgg/content/post_4457025.html,03_处理后文本\2024-07-17_广东_广东省能源局_广东省发展和改革委员会_-_广东省能源局_国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知.txt,待入库
CHUNK-AUTO-20260427-8933E85058-0020-907DF386,AUTO-20260427-8933E85058,20,广东省发展和改革委员会 - 广东省能源局 国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知,广东省能源局,广东省能源局,2024-07-17,,广东,电力市场,官方政策,A,现行有效,44,90,正文,三、组织实施及保障,"改革局
清远市发展改革局
潮州市发展改革局
揭阳市发展改革局
云浮市发展改革局
国家及省市发改委
中华人民共和国国家发展和改革委员会",66,https://drc.gd.gov.cn/snyj/tzgg/content/post_4457025.html,03_处理后文本\2024-07-17_广东_广东省能源局_广东省发展和改革委员会_-_广东省能源局_国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知.txt,待入库
CHUNK-AUTO-20260427-8933E85058-0021-AD62EC62,AUTO-20260427-8933E85058,21,广东省发展和改革委员会 - 广东省能源局 国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知,广东省能源局,广东省能源局,2024-07-17,,广东,电力市场,官方政策,A,现行有效,44,90,正文,三、组织实施及保障,"北京市发展改革委
天津市发展改革委
河北省发展改革委
山西省发展改革委
内蒙古自治区发展改革委
辽宁省发展改革委
吉林省发展改革委
黑龙江省发展改革委
上海市发展改革委
江苏省发展改革委
浙江省发展改革委
安徽省发展改革委
江西省发展改革委
福建省发展改革委
山东省发展改革委
广西壮族自治区发展改革委
湖南省发展改革委
湖北省发展改革委
河南省发展改革委
四川省发展改革委
重庆市发展改革委
云南省发展改革委
贵州省发展改革委
西藏自治区发展改革委
陕西省发展改革委
甘肃省发展改革委
青海省发展改革委
新疆维吾尔自治区发展改革委
宁夏回族自治区发展改革委",279,https://drc.gd.gov.cn/snyj/tzgg/content/post_4457025.html,03_处理后文本\2024-07-17_广东_广东省能源局_广东省发展和改革委员会_-_广东省能源局_国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知.txt,待入库
CHUNK-AUTO-20260427-8933E85058-0022-145CA31E,AUTO-20260427-8933E85058,22,广东省发展和改革委员会 - 广东省能源局 国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知,广东省能源局,广东省能源局,2024-07-17,,广东,电力市场,官方政策,A,现行有效,44,90,正文,三、组织实施及保障,"改革委
青海省发展改革委
新疆维吾尔自治区发展改革委
宁夏回族自治区发展改革委
海南省发展改革委
其他链接
中国发展网
中国普法网
关于本站",70,https://drc.gd.gov.cn/snyj/tzgg/content/post_4457025.html,03_处理后文本\2024-07-17_广东_广东省能源局_广东省发展和改革委员会_-_广东省能源局_国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知.txt,待入库
CHUNK-AUTO-20260427-8933E85058-0023-84FC138F,AUTO-20260427-8933E85058,23,广东省发展和改革委员会 - 广东省能源局 国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知,广东省能源局,广东省能源局,2024-07-17,,广东,电力市场,官方政策,A,现行有效,44,90,正文,三、组织实施及保障,"技术支持
隐私保护
版权声明
承办单位：广东省投资和信用中心
地址：广州市东风中路305号5号楼（邮编：510031）
业务咨询电话：020-12345
粤ICP备2022065133号-4
粤公网安备 44010402001448号
网站标识码4400000058",133,https://drc.gd.gov.cn/snyj/tzgg/content/post_4457025.html,03_处理后文本\2024-07-17_广东_广东省能源局_广东省发展和改革委员会_-_广东省能源局_国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知.txt,待入库
CHUNK-AUTO-20260427-EC4C5789C9-0001-48E34B24,AUTO-20260427-EC4C5789C9,1,国家发改委国家能源局关于印发《电力中长期交易基本规则（暂行）》的通知,国家能源局派出机构,国家能源局山东监管办公室,2017-01-18,,山东,中长期,监管规则,B,现行有效,99,80,正文,,"国家发改委国家能源局关于印发《电力中长期交易基本规则（暂行）》的通知_国家能源局山东监管办公室
设为首页
工作邮箱
机构概览
动态要闻
信息公开
在线办事
互动回应
专题专栏",87,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110316.html,03_处理后文本\2017-01-18_山东_国家能源局派出机构_国家发改委国家能源局关于印发《电力中长期交易基本规则（暂行）》的通知_国家能源局山东监管办公室.txt,待入库
CHUNK-AUTO-20260427-EC4C5789C9-0002-C4A1EA8B,AUTO-20260427-EC4C5789C9,2,国家发改委国家能源局关于印发《电力中长期交易基本规则（暂行）》的通知,国家能源局派出机构,国家能源局山东监管办公室,2017-01-18,,山东,中长期,监管规则,B,现行有效,99,80,正文,国家发改委国家能源局关于印发《电力中长期交易基本规则（暂行）》的通知,"国家发改委国家能源局关于印发《电力中长期交易基本规则（暂行）》的通知
2017-01-18 08:27
来源：国家能源局山东监管办公室
字体：
附件：
点击下载相关附件！
扫一扫在手机打开当前页
地址: 济南市市中区七里山路55号
邮编:250002
京公网安备 11010202007691
网站标识码: bm62000012号
京ICP备11044902号",180,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110316.html,03_处理后文本\2017-01-18_山东_国家能源局派出机构_国家发改委国家能源局关于印发《电力中长期交易基本规则（暂行）》的通知_国家能源局山东监管办公室.txt,待入库
CHUNK-AUTO-20260427-0A3E4D6579-0001-8DA07DEA,AUTO-20260427-0A3E4D6579,1,关于印发《山东电力辅助服务市场运营规则（试行）》的通知,国家能源局派出机构,国家能源局山东监管办公室,2017-06-05,,山东,辅助服务,监管规则,B,试行,99,70,正文,,"关于印发《山东电力辅助服务市场运营规则（试行）》的通知_国家能源局山东监管办公室
设为首页
工作邮箱
机构概览
动态要闻
信息公开
在线办事
互动回应
专题专栏",80,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110342.html,03_处理后文本\2017-06-05_山东_国家能源局派出机构_关于印发《山东电力辅助服务市场运营规则（试行）》的通知_国家能源局山东监管办公室.txt,待入库
CHUNK-AUTO-20260427-0A3E4D6579-0002-1ADA92CC,AUTO-20260427-0A3E4D6579,2,关于印发《山东电力辅助服务市场运营规则（试行）》的通知,国家能源局派出机构,国家能源局山东监管办公室,2017-06-05,,山东,辅助服务,监管规则,B,试行,99,70,正文,关于印发《山东电力辅助服务市场运营规则（试行）》的通知,"关于印发《山东电力辅助服务市场运营规则（试行）》的通知
2017-06-05 14:41
来源：国家能源局山东监管办公室
字体：
附件：
点击下载相关附件！
扫一扫在手机打开当前页
地址: 济南市市中区七里山路55号
邮编:250002
京公网安备 11010202007691
网站标识码: bm62000012号
京ICP备11044902号",173,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110342.html,03_处理后文本\2017-06-05_山东_国家能源局派出机构_关于印发《山东电力辅助服务市场运营规则（试行）》的通知_国家能源局山东监管办公室.txt,待入库
CHUNK-AUTO-20260427-AD0E26D414-0001-AAA61370,AUTO-20260427-AD0E26D414,1,关于修订电力中长期交易规则的通知,国家能源局派出机构,国家能源局山东监管办公室,2017-08-30,,山东,中长期,监管规则,B,现行有效,99,80,正文,关于修订电力中长期交易规则的通知_国家能源局山东监管办公室,"关于修订电力中长期交易规则的通知_国家能源局山东监管办公室
设为首页
工作邮箱
机构概览
动态要闻
信息公开
在线办事
互动回应
专题专栏",69,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110349.html,03_处理后文本\2017-08-30_山东_国家能源局派出机构_关于修订电力中长期交易规则的通知_国家能源局山东监管办公室.txt,待入库
CHUNK-AUTO-20260427-AD0E26D414-0002-6404B79A,AUTO-20260427-AD0E26D414,2,关于修订电力中长期交易规则的通知,国家能源局派出机构,国家能源局山东监管办公室,2017-08-30,,山东,中长期,监管规则,B,现行有效,99,80,正文,关于修订电力中长期交易规则的通知,"关于修订电力中长期交易规则的通知
2017-08-30 14:17
来源：国家能源局山东监管办公室
字体：
附件：
点击下载相关附件！
扫一扫在手机打开当前页
地址: 济南市市中区七里山路55号
邮编:250002
京公网安备 11010202007691
网站标识码: bm62000012号
京ICP备11044902号",162,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110349.html,03_处理后文本\2017-08-30_山东_国家能源局派出机构_关于修订电力中长期交易规则的通知_国家能源局山东监管办公室.txt,待入库
CHUNK-AUTO-20260427-0378DA9BD2-0001-0ACA1479,AUTO-20260427-0378DA9BD2,1,关于修订山东省电力中长期交易规则的通知,国家能源局派出机构,国家能源局山东监管办公室,2017-12-08,,山东,中长期,监管规则,B,现行有效,99,80,正文,关于修订山东省电力中长期交易规则的通知_国家能源局山东监管办公室,"关于修订山东省电力中长期交易规则的通知_国家能源局山东监管办公室
设为首页
工作邮箱
机构概览
动态要闻
信息公开
在线办事
互动回应
专题专栏",72,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110353.html,03_处理后文本\2017-12-08_山东_国家能源局派出机构_关于修订山东省电力中长期交易规则的通知_国家能源局山东监管办公室.txt,待入库
CHUNK-AUTO-20260427-0378DA9BD2-0002-175144A6,AUTO-20260427-0378DA9BD2,2,关于修订山东省电力中长期交易规则的通知,国家能源局派出机构,国家能源局山东监管办公室,2017-12-08,,山东,中长期,监管规则,B,现行有效,99,80,正文,关于修订山东省电力中长期交易规则的通知,"关于修订山东省电力中长期交易规则的通知
2017-12-08 12:02
来源：国家能源局山东监管办公室
字体：
附件：
点击下载相关附件！
扫一扫在手机打开当前页
地址: 济南市市中区七里山路55号
邮编:250002
京公网安备 11010202007691
网站标识码: bm62000012号
京ICP备11044902号",165,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110353.html,03_处理后文本\2017-12-08_山东_国家能源局派出机构_关于修订山东省电力中长期交易规则的通知_国家能源局山东监管办公室.txt,待入库
CHUNK-AUTO-20260427-5F7D6C5FF5-0001-5E74AC91,AUTO-20260427-5F7D6C5FF5,1,关于征求《北京电力交易中心省间电力中长期交易实施细则（暂行）》意见的函,国家能源局派出机构,国家能源局山东监管办公室,2018-03-28,,山东,中长期;省间交易,监管规则,B,现行有效,99,80,正文,,"关于征求《北京电力交易中心省间电力中长期交易实施细则（暂行）》意见的函_国家能源局山东监管办公室
设为首页
工作邮箱
机构概览
动态要闻
信息公开
在线办事
互动回应
专题专栏",88,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110364.html,03_处理后文本\2018-03-28_山东_国家能源局派出机构_关于征求《北京电力交易中心省间电力中长期交易实施细则（暂行）》意见的函_国家能源局山东监管办公室.txt,待入库
