复核优先级,复核原因,建议动作,质量分,地区,来源栏目,发布部门,文件标题,发布日期,命中关键词,文档类型,原文链接,来源列表页
P2,接近自动线但主题需确认,人工核验后决定是否入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于公布2022年8月四川省直调发电厂辅助服务补偿及并网运行考核情况的通知 2022-12-26,2022-12-26,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134342.html,https://scb.nea.gov.cn/dtyw/tzgg/index_19.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于公布2022年9月四川省直调发电厂辅助服务补偿及并网运行考核情况的通知 2023-01-17,2023-01-17,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134358.html,https://scb.nea.gov.cn/dtyw/tzgg/index_18.html
P2,征求意见类，需确认是否已有正式稿,人工确认有效状态后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于公开征求《四川电力中长期及现货市场信息披露管理办法（征求意见稿）》 意见的... 2021-11-30,2021-11-30,中长期;现货,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134269.html,https://scb.nea.gov.cn/dtyw/tzgg/index_23.html
P2,征求意见类，需确认是否已有正式稿,人工确认有效状态后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于公开征求《四川省电力辅助服务管理实施细则（征求意见稿）》《四川省电力并网... 2026-02-14,2026-02-14,实施细则;辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202602/t20260214_296099.html,https://scb.nea.gov.cn/dtyw/tzgg/index_1.html
P2,征求意见类，需确认是否已有正式稿,人工确认有效状态后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于公开征求《四川省短期发电及启停调峰辅助服务市场交易细则（征求意见稿）》意... 2023-04-19,2023-04-19,辅助服务;调峰,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134377.html,https://scb.nea.gov.cn/dtyw/tzgg/index_17.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于切实做好2023年中秋国庆期间电力安全工作的通知 2023-09-27,2023-09-27,电力安全,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202401/t20240119_227875.html,https://scb.nea.gov.cn/dtyw/tzgg/index_15.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于切实做好“五一”期间电力安全生产工作的通知 2024-04-30,2024-04-30,电力安全,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202404/t20240430_261619.html,https://scb.nea.gov.cn/dtyw/tzgg/index_11.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于印发《2020年四川电力交易指导意见》的通知 2020-03-05,2020-03-05,电力交易,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134209.html,https://scb.nea.gov.cn/dtyw/tzgg/index_27.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于印发《2021年四川电力交易指导意见》的通知 2021-02-10,2021-02-10,电力交易,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134238.html,https://scb.nea.gov.cn/dtyw/tzgg/index_25.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于印发《2021年四川电力交易指导意见》的通知 2021-02-10,2021-02-10,电力交易,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134237.html,https://scb.nea.gov.cn/dtyw/tzgg/index_25.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2018年10月辅助服务补偿及并网运行考核情况》进行公示的通知 2018-12-03,2018-12-03,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134172.html,https://scb.nea.gov.cn/dtyw/tzgg/index_30.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2018年11月辅助服务补偿及并网运行考核情况》进行公示的通知 2018-12-29,2018-12-29,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134173.html,https://scb.nea.gov.cn/dtyw/tzgg/index_29.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2018年12月辅助服务补偿及并网运行考核情况》进行公示的通知 2019-02-15,2019-02-15,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134184.html,https://scb.nea.gov.cn/dtyw/tzgg/index_29.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2018年4月辅助服务补偿及并网运行考核情况》进行公示的通知 2018-06-05,2018-06-05,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134158.html,https://scb.nea.gov.cn/dtyw/tzgg/index_30.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2018年5月辅助服务补偿及并网运行考核情况》进行公示的通知 2018-07-04,2018-07-04,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134159.html,https://scb.nea.gov.cn/dtyw/tzgg/index_30.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2018年6月辅助服务补偿及并网运行考核情况》进行公示的通知 2018-08-07,2018-08-07,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134160.html,https://scb.nea.gov.cn/dtyw/tzgg/index_30.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2018年7月辅助服务补偿及并网运行考核情况》进行公示的通知 2018-09-07,2018-09-07,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134161.html,https://scb.nea.gov.cn/dtyw/tzgg/index_30.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2018年8月辅助服务补偿及并网运行考核情况》进行公示的通知 2018-11-06,2018-11-06,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134163.html,https://scb.nea.gov.cn/dtyw/tzgg/index_30.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2018年9月辅助服务补偿及并网运行考核情况》进行公示的通知 2018-11-07,2018-11-07,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134164.html,https://scb.nea.gov.cn/dtyw/tzgg/index_30.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2019年10月辅助服务补偿及并网运行考核情况》进行公示的通知 2019-11-29,2019-11-29,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134202.html,https://scb.nea.gov.cn/dtyw/tzgg/index_28.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2019年11月辅助服务补偿及并网运行考核情况》进行公示的通知 2020-01-06,2020-01-06,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134206.html,https://scb.nea.gov.cn/dtyw/tzgg/index_27.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2019年12月辅助服务补偿及并网运行考核情况》进行公示的通知 2020-02-05,2020-02-05,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134208.html,https://scb.nea.gov.cn/dtyw/tzgg/index_27.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2019年1月辅助服务补偿及并网运行考核情况》进行公示的通知 2019-03-06,2019-03-06,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134185.html,https://scb.nea.gov.cn/dtyw/tzgg/index_29.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2019年2月辅助服务补偿及并网运行考核情况》进行公示的通知 2019-04-01,2019-04-01,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134187.html,https://scb.nea.gov.cn/dtyw/tzgg/index_29.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2019年3月辅助服务补偿及并网运行考核情况》进行公示的通知 2019-04-22,2019-04-22,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134188.html,https://scb.nea.gov.cn/dtyw/tzgg/index_28.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2019年4月辅助服务补偿及并网运行考核情况》进行公示的通知 2019-05-27,2019-05-27,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134189.html,https://scb.nea.gov.cn/dtyw/tzgg/index_28.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2019年5月辅助服务补偿及并网运行考核情况》进行公示的通知 2019-07-12,2019-07-12,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134191.html,https://scb.nea.gov.cn/dtyw/tzgg/index_28.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2019年6月辅助服务补偿及并网运行考核情况》进行公示的通知 2019-08-05,2019-08-05,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134192.html,https://scb.nea.gov.cn/dtyw/tzgg/index_28.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2019年7月辅助服务补偿及并网运行考核情况》进行公示的通知 2019-08-29,2019-08-29,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134194.html,https://scb.nea.gov.cn/dtyw/tzgg/index_28.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2019年8月辅助服务补偿及并网运行考核情况》进行公示的通知 2019-10-10,2019-10-10,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134197.html,https://scb.nea.gov.cn/dtyw/tzgg/index_28.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2019年9月辅助服务补偿及并网运行考核情况》进行公示的通知 2019-10-29,2019-10-29,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134199.html,https://scb.nea.gov.cn/dtyw/tzgg/index_28.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2020年10月辅助服务补偿及并网运行考核情况》进行公示的通知 2021-01-06,2021-01-06,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134231.html,https://scb.nea.gov.cn/dtyw/tzgg/index_26.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2020年11月辅助服务补偿及并网运行考核情况》进行公示的通知 2021-02-01,2021-02-01,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134233.html,https://scb.nea.gov.cn/dtyw/tzgg/index_25.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2020年12月辅助服务补偿及并网运行考核情况》进行公示的通知 2021-03-09,2021-03-09,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134243.html,https://scb.nea.gov.cn/dtyw/tzgg/index_25.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2020年1月辅助服务补偿及并网运行考核情况》进行公示的通知 2020-04-03,2020-04-03,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134211.html,https://scb.nea.gov.cn/dtyw/tzgg/index_27.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2020年2月辅助服务补偿及并网运行考核情况》进行公示的通知 2020-04-27,2020-04-27,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134212.html,https://scb.nea.gov.cn/dtyw/tzgg/index_27.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2020年3月辅助服务补偿及并网运行考核情况》进行公示的通知 2020-05-26,2020-05-26,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134214.html,https://scb.nea.gov.cn/dtyw/tzgg/index_27.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2020年4月辅助服务补偿及并网运行考核情况》进行公示的通知 2020-06-23,2020-06-23,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134216.html,https://scb.nea.gov.cn/dtyw/tzgg/index_27.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2020年5月辅助服务补偿及并网运行考核情况》进行公示的通知 2020-07-27,2020-07-27,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134220.html,https://scb.nea.gov.cn/dtyw/tzgg/index_26.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2020年6月辅助服务补偿及并网运行考核情况》进行公示的通知 2020-08-27,2020-08-27,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134222.html,https://scb.nea.gov.cn/dtyw/tzgg/index_26.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2020年7月辅助服务补偿及并网运行考核情况》进行公示的通知 2020-09-24,2020-09-24,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134225.html,https://scb.nea.gov.cn/dtyw/tzgg/index_26.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2020年8月辅助服务补偿及并网运行考核情况》进行公示的通知 2020-10-23,2020-10-23,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134226.html,https://scb.nea.gov.cn/dtyw/tzgg/index_26.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2020年9月辅助服务补偿及并网运行考核情况》进行公示的通知 2020-11-24,2020-11-24,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134227.html,https://scb.nea.gov.cn/dtyw/tzgg/index_26.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2021年1月辅助服务补偿及并网运行考核情况》进行公示的通知 2021-04-02,2021-04-02,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134245.html,https://scb.nea.gov.cn/dtyw/tzgg/index_25.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2021年2月辅助服务补偿及并网运行考核情况》进行公示的通知 2021-05-13,2021-05-13,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134252.html,https://scb.nea.gov.cn/dtyw/tzgg/index_24.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2021年3月辅助服务补偿及并网运行考核情况》进行公示的通知 2021-06-17,2021-06-17,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134254.html,https://scb.nea.gov.cn/dtyw/tzgg/index_24.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2021年4月辅助服务补偿及并网运行考核情况》进行公示的通知 2021-07-01,2021-07-01,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134255.html,https://scb.nea.gov.cn/dtyw/tzgg/index_24.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2021年5月辅助服务补偿及并网运行考核情况》进行公示的通知 2021-08-09,2021-08-09,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134259.html,https://scb.nea.gov.cn/dtyw/tzgg/index_24.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2021年6月辅助服务补偿及并网运行考核情况》进行公示的通知 2021-08-30,2021-08-30,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134260.html,https://scb.nea.gov.cn/dtyw/tzgg/index_24.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2021年7月辅助服务补偿及并网运行考核情况》进行公示的通知 2021-09-29,2021-09-29,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134262.html,https://scb.nea.gov.cn/dtyw/tzgg/index_24.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2021年8月辅助服务补偿及并网运行考核情况》进行公示的通知 2021-12-14,2021-12-14,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134272.html,https://scb.nea.gov.cn/dtyw/tzgg/index_23.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2022年1月辅助服务补偿及并网运行考核情况》进行公布的通知 2022-07-01,2022-07-01,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134298.html,https://scb.nea.gov.cn/dtyw/tzgg/index_21.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2022年2月辅助服务补偿及并网运行考核情况》进行公布的通知 2022-08-03,2022-08-03,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134309.html,https://scb.nea.gov.cn/dtyw/tzgg/index_21.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对四川省直调发电厂2021年9月辅助服务补偿及并网运行考核情况进行公示的通知 2021-12-27,2021-12-27,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134276.html,https://scb.nea.gov.cn/dtyw/tzgg/index_23.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于开展四川电力行业2023年迎峰度夏和成都大运会电力安全保障交叉检查的通知 2023-05-15,2023-05-15,迎峰度夏;电力安全,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134382.html,https://scb.nea.gov.cn/dtyw/tzgg/index_17.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,50,四川,四川省发展和改革委员会-政策文件,四川省发展和改革委员会,关于新投产发电机组调试运行期上网电价有关事项的通知（川发改价格〔2024〕45号）,2024-02-04,上网电价,HTML,https://fgw.sc.gov.cn/sfgw/qtwj/2024/2/4/281fdd46a55841b6a51418896cb56186.shtml,https://fgw.sc.gov.cn/sfgw/zcwj/list_4.shtml
P2,接近自动线但主题需确认,人工核验后决定是否入库,50,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于明确2022年四川电力交易意见的通知 2022-01-19,2022-01-19,电力交易,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134280.html,https://scb.nea.gov.cn/dtyw/tzgg/index_22.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,50,四川,四川省发展和改革委员会-通知公告,四川省发展和改革委员会,关于明确四川电力市场2022年保底售电公司的通知（川发改能源〔2022〕429号）,2022-08-12,电力市场,HTML,https://fgw.sc.gov.cn/sfgw/tzgg/2022/8/12/b217c1c3639d423ebabe3aff9069765c.shtml,https://fgw.sc.gov.cn/sfgw/tzgg/list_34.shtml
P2,接近自动线但主题需确认,人工核验后决定是否入库,50,四川,四川省发展和改革委员会-通知公告,四川省发展和改革委员会,关于明确四川电力市场2023年保底售电公司的通知（川发改能源〔2023〕132号）,2023-03-28,电力市场,HTML,https://fgw.sc.gov.cn/sfgw/tzgg/2023/3/28/e946308cdcc747f8b35d74495b46002e.shtml,https://fgw.sc.gov.cn/sfgw/tzgg/list_30.shtml
P2,接近自动线但主题需确认,人工核验后决定是否入库,50,四川,四川省发展和改革委员会-通知公告,四川省发展和改革委员会,关于生物质发电上网电价有关事项的通知（川发改价格〔2025〕27号）,2025-02-12,上网电价,HTML,https://fgw.sc.gov.cn/sfgw/tzgg/2025/2/12/593b928c6edf482e8b21a73a74ed9140.shtml,https://fgw.sc.gov.cn/sfgw/tzgg/list_13.shtml
P2,接近自动线但主题需确认,人工核验后决定是否入库,50,四川,四川省发展和改革委员会-通知公告,四川省发展和改革委员会,关于转发《国家发展改革委关于进一步深化燃煤发电上网电价市场化改革的通知》的通知（川发改价格〔2021〕38...,2021-10-20,上网电价,HTML,https://fgw.sc.gov.cn/sfgw/tzgg/2021/10/20/5aa8cd591a1846649b849f307632f0bd.shtml,https://fgw.sc.gov.cn/sfgw/tzgg/list_44.shtml
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,50,四川,四川省发展和改革委员会-通知公告,四川省发展和改革委员会,四川负荷密集型城市群220千伏电网发展思路研究课题比选公告,2023-05-04,电网,HTML,https://fgw.sc.gov.cn/sfgw/tzgg/2023/5/4/13983fd918ee4ff0b9330999ec9f2d2c.shtml,https://fgw.sc.gov.cn/sfgw/tzgg/list_28.shtml
P2,接近自动线但主题需确认,人工核验后决定是否入库,50,山东,国家能源局山东监管办公室-通知公告,国家能源局派出机构,关于做好岁末年初和春节两会期间电力安全保障工作的通知 2019-01-10,2019-01-10,电力安全,HTML,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110388.html,https://sdb.nea.gov.cn/dtyw/tzgg/index_7.html
P2,征求意见类，需确认是否已有正式稿,人工确认有效状态后再入库,50,山东,国家能源局山东监管办公室-通知公告,国家能源局派出机构,关于公开征求《山东发电机组进入及退出商业运营管理实施细则(征求意见稿)》意见的通知 2023-08-11,2023-08-11,实施细则,HTML,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110476.html,https://sdb.nea.gov.cn/dtyw/tzgg/index_1.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,50,山东,国家能源局山东监管办公室-通知公告,国家能源局派出机构,关于进一步加强电力安全信息报送工作的通知 2020-07-13,2020-07-13,电力安全,HTML,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110425.html,https://sdb.nea.gov.cn/dtyw/tzgg/index_5.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,50,山东,国家能源局山东监管办公室-通知公告,国家能源局派出机构,转发国家电监会关于报送2010年度电价执行和电费结算情况的通知 2011-03-17,2011-03-17,结算,HTML,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110005.html,https://sdb.nea.gov.cn/dtyw/tzgg/index_33.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,50,山西,山西省能源局-政策文件检索电力,山西省能源局,关于下发新型储能第一批入库项目的通知,2023-02-28,新型储能,HTML,http://nyj.shanxi.gov.cn/zfxxgk/fdzdgknr/sjwj/202311/t20231129_9435593.shtml,https://nyj.shanxi.gov.cn/trs-search/trssearch/openSearch/getZwgkList?keywords=%E7%94%B5%E5%8A%9B&pageNum=11&siteId=60&chnId=&dockind=2&position=0&sort=1&suitability=0
